,DATUM_TIJDSTIP_2024,price_eur_per_kwh
0,2023-12-31 01:00:00+01:00,12.56
1,2023-12-31 01:00:00+01:00,12.56
2,2023-12-31 01:00:00+01:00,12.56
3,2023-12-31 01:00:00+01:00,12.56
4,2023-12-31 02:00:00+01:00,4.0
5,2023-12-31 02:00:00+01:00,4.0
6,2023-12-31 02:00:00+01:00,4.0
7,2023-12-31 02:00:00+01:00,4.0
8,2023-12-31 03:00:00+01:00,0.31
9,2023-12-31 03:00:00+01:00,0.31
10,2023-12-31 03:00:00+01:00,0.31
11,2023-12-31 03:00:00+01:00,0.31
12,2023-12-31 04:00:00+01:00,0.13
13,2023-12-31 04:00:00+01:00,0.13
14,2023-12-31 04:00:00+01:00,0.13
15,2023-12-31 04:00:00+01:00,0.13
16,2023-12-31 05:00:00+01:00,0.38
17,2023-12-31 05:00:00+01:00,0.38
18,2023-12-31 05:00:00+01:00,0.38
19,2023-12-31 05:00:00+01:00,0.38
20,2023-12-31 06:00:00+01:00,-0.41
21,2023-12-31 06:00:00+01:00,-0.41
22,2023-12-31 06:00:00+01:00,-0.41
23,2023-12-31 06:00:00+01:00,-0.41
24,2023-12-31 07:00:00+01:00,-0.38
25,2023-12-31 07:00:00+01:00,-0.38
26,2023-12-31 07:00:00+01:00,-0.38
27,2023-12-31 07:00:00+01:00,-0.38
28,2023-12-31 08:00:00+01:00,3.24
29,2023-12-31 08:00:00+01:00,3.24
30,2023-12-31 08:00:00+01:00,3.24
31,2023-12-31 08:00:00+01:00,3.24
32,2023-12-31 09:00:00+01:00,9.36
33,2023-12-31 09:00:00+01:00,9.36
34,2023-12-31 09:00:00+01:00,9.36
35,2023-12-31 09:00:00+01:00,9.36
36,2023-12-31 10:00:00+01:00,14.0
37,2023-12-31 10:00:00+01:00,14.0
38,2023-12-31 10:00:00+01:00,14.0
39,2023-12-31 10:00:00+01:00,14.0
40,2023-12-31 11:00:00+01:00,10.68
41,2023-12-31 11:00:00+01:00,10.68
42,2023-12-31 11:00:00+01:00,10.68
43,2023-12-31 11:00:00+01:00,10.68
44,2023-12-31 12:00:00+01:00,11.0
45,2023-12-31 12:00:00+01:00,11.0
46,2023-12-31 12:00:00+01:00,11.0
47,2023-12-31 12:00:00+01:00,11.0
48,2023-12-31 13:00:00+01:00,6.09
49,2023-12-31 13:00:00+01:00,6.09
50,2023-12-31 13:00:00+01:00,6.09
51,2023-12-31 13:00:00+01:00,6.09
52,2023-12-31 14:00:00+01:00,8.54
53,2023-12-31 14:00:00+01:00,8.54
54,2023-12-31 14:00:00+01:00,8.54
55,2023-12-31 14:00:00+01:00,8.54
56,2023-12-31 15:00:00+01:00,13.24
57,2023-12-31 15:00:00+01:00,13.24
58,2023-12-31 15:00:00+01:00,13.24
59,2023-12-31 15:00:00+01:00,13.24
60,2023-12-31 16:00:00+01:00,28.07
61,2023-12-31 16:00:00+01:00,28.07
62,2023-12-31 16:00:00+01:00,28.07
63,2023-12-31 16:00:00+01:00,28.07
64,2023-12-31 17:00:00+01:00,50.0
65,2023-12-31 17:00:00+01:00,50.0
66,2023-12-31 17:00:00+01:00,50.0
67,2023-12-31 17:00:00+01:00,50.0
68,2023-12-31 18:00:00+01:00,45.0
69,2023-12-31 18:00:00+01:00,45.0
70,2023-12-31 18:00:00+01:00,45.0
71,2023-12-31 18:00:00+01:00,45.0
72,2023-12-31 19:00:00+01:00,39.64
73,2023-12-31 19:00:00+01:00,39.64
74,2023-12-31 19:00:00+01:00,39.64
75,2023-12-31 19:00:00+01:00,39.64
76,2023-12-31 20:00:00+01:00,34.89
77,2023-12-31 20:00:00+01:00,34.89
78,2023-12-31 20:00:00+01:00,34.89
79,2023-12-31 20:00:00+01:00,34.89
80,2023-12-31 21:00:00+01:00,13.3
81,2023-12-31 21:00:00+01:00,13.3
82,2023-12-31 21:00:00+01:00,13.3
83,2023-12-31 21:00:00+01:00,13.3
84,2023-12-31 22:00:00+01:00,10.68
85,2023-12-31 22:00:00+01:00,10.68
86,2023-12-31 22:00:00+01:00,10.68
87,2023-12-31 22:00:00+01:00,10.68
88,2023-12-31 23:00:00+01:00,3.17
89,2023-12-31 23:00:00+01:00,3.17
90,2023-12-31 23:00:00+01:00,3.17
91,2023-12-31 23:00:00+01:00,3.17
92,2024-01-01 00:00:00+01:00,0.1
93,2024-01-01 00:00:00+01:00,0.1
94,2024-01-01 00:00:00+01:00,0.1
95,2024-01-01 00:00:00+01:00,0.1
96,2024-01-01 01:00:00+01:00,0.01
97,2024-01-01 01:00:00+01:00,0.01
98,2024-01-01 01:00:00+01:00,0.01
99,2024-01-01 01:00:00+01:00,0.01
100,2024-01-01 02:00:00+01:00,0.0
101,2024-01-01 02:00:00+01:00,0.0
102,2024-01-01 02:00:00+01:00,0.0
103,2024-01-01 02:00:00+01:00,0.0
104,2024-01-01 03:00:00+01:00,-0.01
105,2024-01-01 03:00:00+01:00,-0.01
106,2024-01-01 03:00:00+01:00,-0.01
107,2024-01-01 03:00:00+01:00,-0.01
108,2024-01-01 04:00:00+01:00,-0.03
109,2024-01-01 04:00:00+01:00,-0.03
110,2024-01-01 04:00:00+01:00,-0.03
111,2024-01-01 04:00:00+01:00,-0.03
112,2024-01-01 05:00:00+01:00,-0.02
113,2024-01-01 05:00:00+01:00,-0.02
114,2024-01-01 05:00:00+01:00,-0.02
115,2024-01-01 05:00:00+01:00,-0.02
116,2024-01-01 06:00:00+01:00,-0.05
117,2024-01-01 06:00:00+01:00,-0.05
118,2024-01-01 06:00:00+01:00,-0.05
119,2024-01-01 06:00:00+01:00,-0.05
120,2024-01-01 07:00:00+01:00,-0.02
121,2024-01-01 07:00:00+01:00,-0.02
122,2024-01-01 07:00:00+01:00,-0.02
123,2024-01-01 07:00:00+01:00,-0.02
124,2024-01-01 08:00:00+01:00,0.0
125,2024-01-01 08:00:00+01:00,0.0
126,2024-01-01 08:00:00+01:00,0.0
127,2024-01-01 08:00:00+01:00,0.0
128,2024-01-01 09:00:00+01:00,0.04
129,2024-01-01 09:00:00+01:00,0.04
130,2024-01-01 09:00:00+01:00,0.04
131,2024-01-01 09:00:00+01:00,0.04
132,2024-01-01 10:00:00+01:00,0.06
133,2024-01-01 10:00:00+01:00,0.06
134,2024-01-01 10:00:00+01:00,0.06
135,2024-01-01 10:00:00+01:00,0.06
136,2024-01-01 11:00:00+01:00,0.54
137,2024-01-01 11:00:00+01:00,0.54
138,2024-01-01 11:00:00+01:00,0.54
139,2024-01-01 11:00:00+01:00,0.54
140,2024-01-01 12:00:00+01:00,2.24
141,2024-01-01 12:00:00+01:00,2.24
142,2024-01-01 12:00:00+01:00,2.24
143,2024-01-01 12:00:00+01:00,2.24
144,2024-01-01 13:00:00+01:00,1.97
145,2024-01-01 13:00:00+01:00,1.97
146,2024-01-01 13:00:00+01:00,1.97
147,2024-01-01 13:00:00+01:00,1.97
148,2024-01-01 14:00:00+01:00,1.13
149,2024-01-01 14:00:00+01:00,1.13
150,2024-01-01 14:00:00+01:00,1.13
151,2024-01-01 14:00:00+01:00,1.13
152,2024-01-01 15:00:00+01:00,3.19
153,2024-01-01 15:00:00+01:00,3.19
154,2024-01-01 15:00:00+01:00,3.19
155,2024-01-01 15:00:00+01:00,3.19
156,2024-01-01 16:00:00+01:00,40.0
157,2024-01-01 16:00:00+01:00,40.0
158,2024-01-01 16:00:00+01:00,40.0
159,2024-01-01 16:00:00+01:00,40.0
160,2024-01-01 17:00:00+01:00,84.46
161,2024-01-01 17:00:00+01:00,84.46
162,2024-01-01 17:00:00+01:00,84.46
163,2024-01-01 17:00:00+01:00,84.46
164,2024-01-01 18:00:00+01:00,61.74
165,2024-01-01 18:00:00+01:00,61.74
166,2024-01-01 18:00:00+01:00,61.74
167,2024-01-01 18:00:00+01:00,61.74
168,2024-01-01 19:00:00+01:00,61.27
169,2024-01-01 19:00:00+01:00,61.27
170,2024-01-01 19:00:00+01:00,61.27
171,2024-01-01 19:00:00+01:00,61.27
172,2024-01-01 20:00:00+01:00,59.97
173,2024-01-01 20:00:00+01:00,59.97
174,2024-01-01 20:00:00+01:00,59.97
175,2024-01-01 20:00:00+01:00,59.97
176,2024-01-01 21:00:00+01:00,54.92
177,2024-01-01 21:00:00+01:00,54.92
178,2024-01-01 21:00:00+01:00,54.92
179,2024-01-01 21:00:00+01:00,54.92
180,2024-01-01 22:00:00+01:00,47.65
181,2024-01-01 22:00:00+01:00,47.65
182,2024-01-01 22:00:00+01:00,47.65
183,2024-01-01 22:00:00+01:00,47.65
184,2024-01-01 23:00:00+01:00,35.55
185,2024-01-01 23:00:00+01:00,35.55
186,2024-01-01 23:00:00+01:00,35.55
187,2024-01-01 23:00:00+01:00,35.55
188,2024-01-02 00:00:00+01:00,29.39
189,2024-01-02 00:00:00+01:00,29.39
190,2024-01-02 00:00:00+01:00,29.39
191,2024-01-02 00:00:00+01:00,29.39
192,2024-01-02 01:00:00+01:00,19.6
193,2024-01-02 01:00:00+01:00,19.6
194,2024-01-02 01:00:00+01:00,19.6
195,2024-01-02 01:00:00+01:00,19.6
196,2024-01-02 02:00:00+01:00,27.33
197,2024-01-02 02:00:00+01:00,27.33
198,2024-01-02 02:00:00+01:00,27.33
199,2024-01-02 02:00:00+01:00,27.33
200,2024-01-02 03:00:00+01:00,16.2
201,2024-01-02 03:00:00+01:00,16.2
202,2024-01-02 03:00:00+01:00,16.2
203,2024-01-02 03:00:00+01:00,16.2
204,2024-01-02 04:00:00+01:00,9.5
205,2024-01-02 04:00:00+01:00,9.5
206,2024-01-02 04:00:00+01:00,9.5
207,2024-01-02 04:00:00+01:00,9.5
208,2024-01-02 05:00:00+01:00,11.2
209,2024-01-02 05:00:00+01:00,11.2
210,2024-01-02 05:00:00+01:00,11.2
211,2024-01-02 05:00:00+01:00,11.2
212,2024-01-02 06:00:00+01:00,44.43
213,2024-01-02 06:00:00+01:00,44.43
214,2024-01-02 06:00:00+01:00,44.43
215,2024-01-02 06:00:00+01:00,44.43
216,2024-01-02 07:00:00+01:00,56.56
217,2024-01-02 07:00:00+01:00,56.56
218,2024-01-02 07:00:00+01:00,56.56
219,2024-01-02 07:00:00+01:00,56.56
220,2024-01-02 08:00:00+01:00,64.28
221,2024-01-02 08:00:00+01:00,64.28
222,2024-01-02 08:00:00+01:00,64.28
223,2024-01-02 08:00:00+01:00,64.28
224,2024-01-02 09:00:00+01:00,66.12
225,2024-01-02 09:00:00+01:00,66.12
226,2024-01-02 09:00:00+01:00,66.12
227,2024-01-02 09:00:00+01:00,66.12
228,2024-01-02 10:00:00+01:00,70.6
229,2024-01-02 10:00:00+01:00,70.6
230,2024-01-02 10:00:00+01:00,70.6
231,2024-01-02 10:00:00+01:00,70.6
232,2024-01-02 11:00:00+01:00,78.8
233,2024-01-02 11:00:00+01:00,78.8
234,2024-01-02 11:00:00+01:00,78.8
235,2024-01-02 11:00:00+01:00,78.8
236,2024-01-02 12:00:00+01:00,99.9
237,2024-01-02 12:00:00+01:00,99.9
238,2024-01-02 12:00:00+01:00,99.9
239,2024-01-02 12:00:00+01:00,99.9
240,2024-01-02 13:00:00+01:00,102.5
241,2024-01-02 13:00:00+01:00,102.5
242,2024-01-02 13:00:00+01:00,102.5
243,2024-01-02 13:00:00+01:00,102.5
244,2024-01-02 14:00:00+01:00,110.6
245,2024-01-02 14:00:00+01:00,110.6
246,2024-01-02 14:00:00+01:00,110.6
247,2024-01-02 14:00:00+01:00,110.6
248,2024-01-02 15:00:00+01:00,105.7
249,2024-01-02 15:00:00+01:00,105.7
250,2024-01-02 15:00:00+01:00,105.7
251,2024-01-02 15:00:00+01:00,105.7
252,2024-01-02 16:00:00+01:00,100.7
253,2024-01-02 16:00:00+01:00,100.7
254,2024-01-02 16:00:00+01:00,100.7
255,2024-01-02 16:00:00+01:00,100.7
256,2024-01-02 17:00:00+01:00,118.93
257,2024-01-02 17:00:00+01:00,118.93
258,2024-01-02 17:00:00+01:00,118.93
259,2024-01-02 17:00:00+01:00,118.93
260,2024-01-02 18:00:00+01:00,81.3
261,2024-01-02 18:00:00+01:00,81.3
262,2024-01-02 18:00:00+01:00,81.3
263,2024-01-02 18:00:00+01:00,81.3
264,2024-01-02 19:00:00+01:00,70.1
265,2024-01-02 19:00:00+01:00,70.1
266,2024-01-02 19:00:00+01:00,70.1
267,2024-01-02 19:00:00+01:00,70.1
268,2024-01-02 20:00:00+01:00,66.7
269,2024-01-02 20:00:00+01:00,66.7
270,2024-01-02 20:00:00+01:00,66.7
271,2024-01-02 20:00:00+01:00,66.7
272,2024-01-02 21:00:00+01:00,54.9
273,2024-01-02 21:00:00+01:00,54.9
274,2024-01-02 21:00:00+01:00,54.9
275,2024-01-02 21:00:00+01:00,54.9
276,2024-01-02 22:00:00+01:00,53.18
277,2024-01-02 22:00:00+01:00,53.18
278,2024-01-02 22:00:00+01:00,53.18
279,2024-01-02 22:00:00+01:00,53.18
280,2024-01-02 23:00:00+01:00,54.9
281,2024-01-02 23:00:00+01:00,54.9
282,2024-01-02 23:00:00+01:00,54.9
283,2024-01-02 23:00:00+01:00,54.9
284,2024-01-03 00:00:00+01:00,-0.39
285,2024-01-03 00:00:00+01:00,-0.39
286,2024-01-03 00:00:00+01:00,-0.39
287,2024-01-03 00:00:00+01:00,-0.39
288,2024-01-03 01:00:00+01:00,-1.61
289,2024-01-03 01:00:00+01:00,-1.61
290,2024-01-03 01:00:00+01:00,-1.61
291,2024-01-03 01:00:00+01:00,-1.61
292,2024-01-03 02:00:00+01:00,-1.39
293,2024-01-03 02:00:00+01:00,-1.39
294,2024-01-03 02:00:00+01:00,-1.39
295,2024-01-03 02:00:00+01:00,-1.39
296,2024-01-03 03:00:00+01:00,-1.31
297,2024-01-03 03:00:00+01:00,-1.31
298,2024-01-03 03:00:00+01:00,-1.31
299,2024-01-03 03:00:00+01:00,-1.31
300,2024-01-03 04:00:00+01:00,-1.39
301,2024-01-03 04:00:00+01:00,-1.39
302,2024-01-03 04:00:00+01:00,-1.39
303,2024-01-03 04:00:00+01:00,-1.39
304,2024-01-03 05:00:00+01:00,-1.95
305,2024-01-03 05:00:00+01:00,-1.95
306,2024-01-03 05:00:00+01:00,-1.95
307,2024-01-03 05:00:00+01:00,-1.95
308,2024-01-03 06:00:00+01:00,1.05
309,2024-01-03 06:00:00+01:00,1.05
310,2024-01-03 06:00:00+01:00,1.05
311,2024-01-03 06:00:00+01:00,1.05
312,2024-01-03 07:00:00+01:00,40.63
313,2024-01-03 07:00:00+01:00,40.63
314,2024-01-03 07:00:00+01:00,40.63
315,2024-01-03 07:00:00+01:00,40.63
316,2024-01-03 08:00:00+01:00,68.3
317,2024-01-03 08:00:00+01:00,68.3
318,2024-01-03 08:00:00+01:00,68.3
319,2024-01-03 08:00:00+01:00,68.3
320,2024-01-03 09:00:00+01:00,75.9
321,2024-01-03 09:00:00+01:00,75.9
322,2024-01-03 09:00:00+01:00,75.9
323,2024-01-03 09:00:00+01:00,75.9
324,2024-01-03 10:00:00+01:00,73.2
325,2024-01-03 10:00:00+01:00,73.2
326,2024-01-03 10:00:00+01:00,73.2
327,2024-01-03 10:00:00+01:00,73.2
328,2024-01-03 11:00:00+01:00,69.2
329,2024-01-03 11:00:00+01:00,69.2
330,2024-01-03 11:00:00+01:00,69.2
331,2024-01-03 11:00:00+01:00,69.2
332,2024-01-03 12:00:00+01:00,60.0
333,2024-01-03 12:00:00+01:00,60.0
334,2024-01-03 12:00:00+01:00,60.0
335,2024-01-03 12:00:00+01:00,60.0
336,2024-01-03 13:00:00+01:00,58.86
337,2024-01-03 13:00:00+01:00,58.86
338,2024-01-03 13:00:00+01:00,58.86
339,2024-01-03 13:00:00+01:00,58.86
340,2024-01-03 14:00:00+01:00,60.86
341,2024-01-03 14:00:00+01:00,60.86
342,2024-01-03 14:00:00+01:00,60.86
343,2024-01-03 14:00:00+01:00,60.86
344,2024-01-03 15:00:00+01:00,76.0
345,2024-01-03 15:00:00+01:00,76.0
346,2024-01-03 15:00:00+01:00,76.0
347,2024-01-03 15:00:00+01:00,76.0
348,2024-01-03 16:00:00+01:00,79.0
349,2024-01-03 16:00:00+01:00,79.0
350,2024-01-03 16:00:00+01:00,79.0
351,2024-01-03 16:00:00+01:00,79.0
352,2024-01-03 17:00:00+01:00,101.0
353,2024-01-03 17:00:00+01:00,101.0
354,2024-01-03 17:00:00+01:00,101.0
355,2024-01-03 17:00:00+01:00,101.0
356,2024-01-03 18:00:00+01:00,114.6
357,2024-01-03 18:00:00+01:00,114.6
358,2024-01-03 18:00:00+01:00,114.6
359,2024-01-03 18:00:00+01:00,114.6
360,2024-01-03 19:00:00+01:00,100.0
361,2024-01-03 19:00:00+01:00,100.0
362,2024-01-03 19:00:00+01:00,100.0
363,2024-01-03 19:00:00+01:00,100.0
364,2024-01-03 20:00:00+01:00,73.23
365,2024-01-03 20:00:00+01:00,73.23
366,2024-01-03 20:00:00+01:00,73.23
367,2024-01-03 20:00:00+01:00,73.23
368,2024-01-03 21:00:00+01:00,67.41
369,2024-01-03 21:00:00+01:00,67.41
370,2024-01-03 21:00:00+01:00,67.41
371,2024-01-03 21:00:00+01:00,67.41
372,2024-01-03 22:00:00+01:00,65.0
373,2024-01-03 22:00:00+01:00,65.0
374,2024-01-03 22:00:00+01:00,65.0
375,2024-01-03 22:00:00+01:00,65.0
376,2024-01-03 23:00:00+01:00,58.12
377,2024-01-03 23:00:00+01:00,58.12
378,2024-01-03 23:00:00+01:00,58.12
379,2024-01-03 23:00:00+01:00,58.12
380,2024-01-04 00:00:00+01:00,57.3
381,2024-01-04 00:00:00+01:00,57.3
382,2024-01-04 00:00:00+01:00,57.3
383,2024-01-04 00:00:00+01:00,57.3
384,2024-01-04 01:00:00+01:00,50.46
385,2024-01-04 01:00:00+01:00,50.46
386,2024-01-04 01:00:00+01:00,50.46
387,2024-01-04 01:00:00+01:00,50.46
388,2024-01-04 02:00:00+01:00,40.0
389,2024-01-04 02:00:00+01:00,40.0
390,2024-01-04 02:00:00+01:00,40.0
391,2024-01-04 02:00:00+01:00,40.0
392,2024-01-04 03:00:00+01:00,25.48
393,2024-01-04 03:00:00+01:00,25.48
394,2024-01-04 03:00:00+01:00,25.48
395,2024-01-04 03:00:00+01:00,25.48
396,2024-01-04 04:00:00+01:00,35.0
397,2024-01-04 04:00:00+01:00,35.0
398,2024-01-04 04:00:00+01:00,35.0
399,2024-01-04 04:00:00+01:00,35.0
400,2024-01-04 05:00:00+01:00,57.73
401,2024-01-04 05:00:00+01:00,57.73
402,2024-01-04 05:00:00+01:00,57.73
403,2024-01-04 05:00:00+01:00,57.73
404,2024-01-04 06:00:00+01:00,72.65
405,2024-01-04 06:00:00+01:00,72.65
406,2024-01-04 06:00:00+01:00,72.65
407,2024-01-04 06:00:00+01:00,72.65
408,2024-01-04 07:00:00+01:00,85.02
409,2024-01-04 07:00:00+01:00,85.02
410,2024-01-04 07:00:00+01:00,85.02
411,2024-01-04 07:00:00+01:00,85.02
412,2024-01-04 08:00:00+01:00,91.47
413,2024-01-04 08:00:00+01:00,91.47
414,2024-01-04 08:00:00+01:00,91.47
415,2024-01-04 08:00:00+01:00,91.47
416,2024-01-04 09:00:00+01:00,94.2
417,2024-01-04 09:00:00+01:00,94.2
418,2024-01-04 09:00:00+01:00,94.2
419,2024-01-04 09:00:00+01:00,94.2
420,2024-01-04 10:00:00+01:00,91.61
421,2024-01-04 10:00:00+01:00,91.61
422,2024-01-04 10:00:00+01:00,91.61
423,2024-01-04 10:00:00+01:00,91.61
424,2024-01-04 11:00:00+01:00,90.03
425,2024-01-04 11:00:00+01:00,90.03
426,2024-01-04 11:00:00+01:00,90.03
427,2024-01-04 11:00:00+01:00,90.03
428,2024-01-04 12:00:00+01:00,86.28
429,2024-01-04 12:00:00+01:00,86.28
430,2024-01-04 12:00:00+01:00,86.28
431,2024-01-04 12:00:00+01:00,86.28
432,2024-01-04 13:00:00+01:00,85.96
433,2024-01-04 13:00:00+01:00,85.96
434,2024-01-04 13:00:00+01:00,85.96
435,2024-01-04 13:00:00+01:00,85.96
436,2024-01-04 14:00:00+01:00,92.11
437,2024-01-04 14:00:00+01:00,92.11
438,2024-01-04 14:00:00+01:00,92.11
439,2024-01-04 14:00:00+01:00,92.11
440,2024-01-04 15:00:00+01:00,98.62
441,2024-01-04 15:00:00+01:00,98.62
442,2024-01-04 15:00:00+01:00,98.62
443,2024-01-04 15:00:00+01:00,98.62
444,2024-01-04 16:00:00+01:00,104.45
445,2024-01-04 16:00:00+01:00,104.45
446,2024-01-04 16:00:00+01:00,104.45
447,2024-01-04 16:00:00+01:00,104.45
448,2024-01-04 17:00:00+01:00,130.21
449,2024-01-04 17:00:00+01:00,130.21
450,2024-01-04 17:00:00+01:00,130.21
451,2024-01-04 17:00:00+01:00,130.21
452,2024-01-04 18:00:00+01:00,140.67
453,2024-01-04 18:00:00+01:00,140.67
454,2024-01-04 18:00:00+01:00,140.67
455,2024-01-04 18:00:00+01:00,140.67
456,2024-01-04 19:00:00+01:00,123.1
457,2024-01-04 19:00:00+01:00,123.1
458,2024-01-04 19:00:00+01:00,123.1
459,2024-01-04 19:00:00+01:00,123.1
460,2024-01-04 20:00:00+01:00,101.65
461,2024-01-04 20:00:00+01:00,101.65
462,2024-01-04 20:00:00+01:00,101.65
463,2024-01-04 20:00:00+01:00,101.65
464,2024-01-04 21:00:00+01:00,96.77
465,2024-01-04 21:00:00+01:00,96.77
466,2024-01-04 21:00:00+01:00,96.77
467,2024-01-04 21:00:00+01:00,96.77
468,2024-01-04 22:00:00+01:00,93.04
469,2024-01-04 22:00:00+01:00,93.04
470,2024-01-04 22:00:00+01:00,93.04
471,2024-01-04 22:00:00+01:00,93.04
472,2024-01-04 23:00:00+01:00,88.61
473,2024-01-04 23:00:00+01:00,88.61
474,2024-01-04 23:00:00+01:00,88.61
475,2024-01-04 23:00:00+01:00,88.61
476,2024-01-05 00:00:00+01:00,86.08
477,2024-01-05 00:00:00+01:00,86.08
478,2024-01-05 00:00:00+01:00,86.08
479,2024-01-05 00:00:00+01:00,86.08
480,2024-01-05 01:00:00+01:00,80.51
481,2024-01-05 01:00:00+01:00,80.51
482,2024-01-05 01:00:00+01:00,80.51
483,2024-01-05 01:00:00+01:00,80.51
484,2024-01-05 02:00:00+01:00,77.01
485,2024-01-05 02:00:00+01:00,77.01
486,2024-01-05 02:00:00+01:00,77.01
487,2024-01-05 02:00:00+01:00,77.01
488,2024-01-05 03:00:00+01:00,72.88
489,2024-01-05 03:00:00+01:00,72.88
490,2024-01-05 03:00:00+01:00,72.88
491,2024-01-05 03:00:00+01:00,72.88
492,2024-01-05 04:00:00+01:00,72.12
493,2024-01-05 04:00:00+01:00,72.12
494,2024-01-05 04:00:00+01:00,72.12
495,2024-01-05 04:00:00+01:00,72.12
496,2024-01-05 05:00:00+01:00,74.52
497,2024-01-05 05:00:00+01:00,74.52
498,2024-01-05 05:00:00+01:00,74.52
499,2024-01-05 05:00:00+01:00,74.52
500,2024-01-05 06:00:00+01:00,80.11
501,2024-01-05 06:00:00+01:00,80.11
502,2024-01-05 06:00:00+01:00,80.11
503,2024-01-05 06:00:00+01:00,80.11
504,2024-01-05 07:00:00+01:00,87.17
505,2024-01-05 07:00:00+01:00,87.17
506,2024-01-05 07:00:00+01:00,87.17
507,2024-01-05 07:00:00+01:00,87.17
508,2024-01-05 08:00:00+01:00,89.78
509,2024-01-05 08:00:00+01:00,89.78
510,2024-01-05 08:00:00+01:00,89.78
511,2024-01-05 08:00:00+01:00,89.78
512,2024-01-05 09:00:00+01:00,95.0
513,2024-01-05 09:00:00+01:00,95.0
514,2024-01-05 09:00:00+01:00,95.0
515,2024-01-05 09:00:00+01:00,95.0
516,2024-01-05 10:00:00+01:00,96.29
517,2024-01-05 10:00:00+01:00,96.29
518,2024-01-05 10:00:00+01:00,96.29
519,2024-01-05 10:00:00+01:00,96.29
520,2024-01-05 11:00:00+01:00,98.22
521,2024-01-05 11:00:00+01:00,98.22
522,2024-01-05 11:00:00+01:00,98.22
523,2024-01-05 11:00:00+01:00,98.22
524,2024-01-05 12:00:00+01:00,92.29
525,2024-01-05 12:00:00+01:00,92.29
526,2024-01-05 12:00:00+01:00,92.29
527,2024-01-05 12:00:00+01:00,92.29
528,2024-01-05 13:00:00+01:00,91.65
529,2024-01-05 13:00:00+01:00,91.65
530,2024-01-05 13:00:00+01:00,91.65
531,2024-01-05 13:00:00+01:00,91.65
532,2024-01-05 14:00:00+01:00,96.5
533,2024-01-05 14:00:00+01:00,96.5
534,2024-01-05 14:00:00+01:00,96.5
535,2024-01-05 14:00:00+01:00,96.5
536,2024-01-05 15:00:00+01:00,100.13
537,2024-01-05 15:00:00+01:00,100.13
538,2024-01-05 15:00:00+01:00,100.13
539,2024-01-05 15:00:00+01:00,100.13
540,2024-01-05 16:00:00+01:00,103.03
541,2024-01-05 16:00:00+01:00,103.03
542,2024-01-05 16:00:00+01:00,103.03
543,2024-01-05 16:00:00+01:00,103.03
544,2024-01-05 17:00:00+01:00,107.43
545,2024-01-05 17:00:00+01:00,107.43
546,2024-01-05 17:00:00+01:00,107.43
547,2024-01-05 17:00:00+01:00,107.43
548,2024-01-05 18:00:00+01:00,108.47
549,2024-01-05 18:00:00+01:00,108.47
550,2024-01-05 18:00:00+01:00,108.47
551,2024-01-05 18:00:00+01:00,108.47
552,2024-01-05 19:00:00+01:00,104.0
553,2024-01-05 19:00:00+01:00,104.0
554,2024-01-05 19:00:00+01:00,104.0
555,2024-01-05 19:00:00+01:00,104.0
556,2024-01-05 20:00:00+01:00,100.13
557,2024-01-05 20:00:00+01:00,100.13
558,2024-01-05 20:00:00+01:00,100.13
559,2024-01-05 20:00:00+01:00,100.13
560,2024-01-05 21:00:00+01:00,94.21
561,2024-01-05 21:00:00+01:00,94.21
562,2024-01-05 21:00:00+01:00,94.21
563,2024-01-05 21:00:00+01:00,94.21
564,2024-01-05 22:00:00+01:00,94.92
565,2024-01-05 22:00:00+01:00,94.92
566,2024-01-05 22:00:00+01:00,94.92
567,2024-01-05 22:00:00+01:00,94.92
568,2024-01-05 23:00:00+01:00,86.8
569,2024-01-05 23:00:00+01:00,86.8
570,2024-01-05 23:00:00+01:00,86.8
571,2024-01-05 23:00:00+01:00,86.8
572,2024-01-06 00:00:00+01:00,82.25
573,2024-01-06 00:00:00+01:00,82.25
574,2024-01-06 00:00:00+01:00,82.25
575,2024-01-06 00:00:00+01:00,82.25
576,2024-01-06 01:00:00+01:00,80.2
577,2024-01-06 01:00:00+01:00,80.2
578,2024-01-06 01:00:00+01:00,80.2
579,2024-01-06 01:00:00+01:00,80.2
580,2024-01-06 02:00:00+01:00,76.13
581,2024-01-06 02:00:00+01:00,76.13
582,2024-01-06 02:00:00+01:00,76.13
583,2024-01-06 02:00:00+01:00,76.13
584,2024-01-06 03:00:00+01:00,73.01
585,2024-01-06 03:00:00+01:00,73.01
586,2024-01-06 03:00:00+01:00,73.01
587,2024-01-06 03:00:00+01:00,73.01
588,2024-01-06 04:00:00+01:00,73.01
589,2024-01-06 04:00:00+01:00,73.01
590,2024-01-06 04:00:00+01:00,73.01
591,2024-01-06 04:00:00+01:00,73.01
592,2024-01-06 05:00:00+01:00,74.59
593,2024-01-06 05:00:00+01:00,74.59
594,2024-01-06 05:00:00+01:00,74.59
595,2024-01-06 05:00:00+01:00,74.59
596,2024-01-06 06:00:00+01:00,75.1
597,2024-01-06 06:00:00+01:00,75.1
598,2024-01-06 06:00:00+01:00,75.1
599,2024-01-06 06:00:00+01:00,75.1
600,2024-01-06 07:00:00+01:00,81.39
601,2024-01-06 07:00:00+01:00,81.39
602,2024-01-06 07:00:00+01:00,81.39
603,2024-01-06 07:00:00+01:00,81.39
604,2024-01-06 08:00:00+01:00,88.4
